AT,V,AP,RH,PE,PC1,PC2,PC3,PC4,PC5
28.87,72.58,1008.69,79.34,428.89,28.45074755,17.72982168,0.188150507,1.151350207,-0.071661767
12.04,40.23,1018.07,81.28,472.7,-25.93186196,-1.838644639,0.085482363,1.693259741,-0.443417177
22.58,52.3,1009.04,78.99,445.6,4.625412305,7.550582253,-7.339950825,2.656694853,-0.402891582
15.12,52.05,1014.63,80.38,464.78,-12.71269694,2.940212678,3.028050745,-2.557506577,0.063806474
25.48,58.95,1017.02,51.16,440.42,21.67875369,-15.81246196,0.989895229,5.696097778,1.140354189
27.87,70.79,1003.96,72.17,428.41,30.81247198,11.29748669,-4.000692619,-1.927927288,1.986314825
23.72,70.47,1010.65,75.39,438.5,20.14415443,10.70073742,3.74495583,-1.628853959,1.924055143
25,59.43,1007.84,68.91,438.28,17.96236761,2.238777645,-5.664162286,1.175308188,1.090320179
8.42,40.64,1022.35,96.38,476.29,-35.48007039,10.70699742,4.389924862,3.971147512,0.015476483
22.46,58.49,1011.5,70.54,448.46,8.391086487,0.34221227,-0.437883898,-0.526581055,-0.175896502
29.92,57.19,1008.62,45.8,438.99,26.23695151,-19.85445694,-6.531423676,0.878979461,-1.553331427
11.68,39.22,1017.9,57.95,471.8,-17.3537664,-23.3349121,-0.468701524,0.489455177,2.531140987
14.04,42.44,1012.74,81.89,471.81,-23.12776846,0.144097031,-2.413083967,-2.665997521,-1.633811032
19.86,59.14,1016.12,69.32,449.82,6.792206826,-1.511707519,3.769298262,1.642401642,1.685983618
25.99,68.08,1013.13,59.14,442.14,22.7052141,-6.111864025,4.971289419,-1.593693682,0.02674763
23.42,58.79,1009.74,81.54,441.46,10.02878724,12.62893928,-3.936027799,2.326076609,0.122112086
10.6,40.22,1011.37,85.81,477.62,-30.70220153,1.736353654,-2.664564428,-5.274697068,-0.641073981
20.97,61.87,1011.45,65.41,446.76,12.68990244,-3.058260986,1.563337452,-1.894465876,2.457517119
14.14,39.82,1012.46,81.15,472.52,-24.59288379,-1.377857231,-4.145889298,-2.022473022,-1.987158192
8.56,40.71,1021.27,95.87,471.58,-31.72302985,11.63594117,2.237226389,5.331241677,1.489533148
24.86,72.39,1001.15,90.24,440.85,15.54887505,25.3067695,-0.843721044,-9.314507866,-0.664960629
29,77.54,1011.33,75.13,431.37,30.38418088,14.19110733,6.135378206,-0.765427413,-0.469634809
27.59,71.97,1008.64,88.22,437.33,18.49546195,23.48393264,2.373169505,-1.921703393,-2.451898972
10.45,40.71,1015.68,81.48,469.22,-23.48377913,-0.352344262,-2.07145564,1.254229713,2.308613471
8.51,40.78,1023.51,89.84,471.11,-29.44804182,5.978924532,3.728426513,6.659692822,2.153560262
29.82,66.51,1010.98,43.57,439.17,31.20611486,-19.79035714,1.45057898,-2.072007721,-0.978949087
22.56,62.26,1012.11,63.16,445.33,15.13843399,-4.702272319,1.671555502,-0.996841648,1.616280193
11.38,39.22,1018.62,57.14,473.71,-18.60336181,-24.67439077,0.656436729,0.029940258,2.248619912
20.25,57.76,1016.28,77.76,452.66,1.102720348,5.129578974,3.615021348,1.80842839,-0.516966924
22.42,59.43,1007.12,90.56,440.99,7.401263591,21.50706057,-5.432975829,1.002970705,0.494830762
14.85,38.91,1014.48,60.98,467.42,-14.06981984,-19.0431644,-4.720757164,0.658585534,0.829754947
25.62,58.82,1010.02,70.31,444.14,12.89236484,1.568381003,-2.901982647,0.465544609,-1.652076511
19.85,56.53,1020.57,74.05,457.17,-2.030225679,-0.290625986,7.128173642,3.082579888,-1.527672769
13.67,54.3,1015.92,75.42,467.87,-12.60465983,-2.026478606,6.64372534,-4.646306944,0.992739148
24.39,70.72,1009.78,82.25,442.04,15.55781793,16.24007686,4.248041387,-3.435344051,-0.447491721
16.07,44.58,1019.52,67.95,471.36,-16.87396226,-12.74225671,3.378582914,0.497141994,-2.325141858
11.6,39.1,1009.81,100.09,460.7,-23.91118952,19.30716051,-10.2084048,3.353098263,2.307370076
31.38,70.83,1010.35,47.28,431.33,38.14122633,-13.06472654,1.236508563,-0.462772286,-0.108743885
29.91,76.86,998.59,72.41,432.6,32.06007929,12.5901343,-2.293908524,-10.56685376,-0.599313839
19.67,59.39,1014.07,77.67,447.61,5.63780964,7.05919487,1.750263651,1.744136319,1.852862789
27.18,64.79,1016.27,63.7,443.87,18.15360554,-3.563962124,5.102230232,1.923461304,-2.481205865
21.39,52.3,1009.2,79.77,446.87,3.042783742,7.899026295,-6.714173301,2.15820433,0.227015767
10.45,41.01,1020.57,93.84,465.74,-25.99175039,11.50381891,-0.037053124,7.389385416,1.813996636
19.46,56.89,1014.02,84.95,447.86,1.502155651,13.0501109,-0.028364861,3.367960707,1.10288533
23.55,62.96,1020.16,70.16,447.65,10.56596266,0.432151591,7.872748018,4.159385751,-1.272270898
23.35,63.47,1011.78,84.24,437.87,13.63571691,17.07000226,-0.612240249,3.528146843,1.132795743
9.26,41.66,1016.87,73.32,483.51,-30.73490298,-11.58799674,4.177533171,-5.825306835,-0.247950097
10.3,41.46,1018.21,86.17,479.65,-32.62461592,1.092357311,3.307839289,-1.774264752,-1.435214436
20.94,58.16,1016.88,65.43,455.16,4.166652132,-6.850848171,5.2472653,-0.103900604,-0.705288333
23.13,71.25,1002.49,94.59,431.91,19.05336141,31.24300667,-3.46595683,-3.328168667,3.169291064
12.77,41.5,1014.13,86.8,470.68,-25.15570366,4.557916062,-2.459653911,-0.341779342,-0.730970234
28.29,69.13,1009.29,58.18,429.28,33.94304787,-2.835202871,-1.132352801,1.227036104,2.307738394
19.13,59.21,1018.32,89.66,450.81,-1.81985361,16.72689333,5.224497715,4.416387171,-0.170559657
24.44,73.5,1011.49,87.39,437.73,17.92491645,22.66405188,5.774195597,-1.024812391,0.352683247
20.32,44.6,1015.16,36.35,460.21,4.511820004,-38.33560914,-2.806453117,0.182731488,0.712966701
20.54,69.05,1001.6,79.62,442.86,14.93704785,14.02207585,-1.467612427,-9.541635127,3.65771556
12.16,45,1021.51,50.52,482.99,-20.05614138,-32.05944859,9.451333945,-5.454533561,-0.620592943
28.09,65.27,1013.27,51.96,440,26.10356243,-12.877537,2.38754835,0.392093896,-0.691254862
9.25,41.82,1033.25,74.73,478.48,-29.66009332,-10.70303686,13.35007073,8.646490531,0.087260251
21.75,49.82,1015.01,78.33,455.28,-4.271225185,3.041603568,-1.958190416,3.546557759,-3.119866276
23.7,66.56,1002.07,85.19,436.94,16.81641532,20.06992053,-5.201646645,-4.539039665,1.813676591
16.22,37.87,1022.36,83.13,461.06,-18.71647071,1.937823675,-2.917619086,11.90297775,-1.325265153
24.75,69.45,1013.97,53.49,438.28,27.70423987,-10.03197003,5.487107163,-0.363006585,2.993909824
10.48,39.58,1011.81,88.86,472.61,-28.65746154,5.669862149,-4.447350184,-2.037903734,0.667204722
29.53,70.79,1003.7,60.89,426.85,36.59953951,1.371196424,-4.618290211,-2.213904505,2.08927732
12.59,39.72,1017.76,61.14,470.18,-16.81569028,-19.80796162,-0.903490734,1.244540816,1.890751734
23.5,54.42,1012.31,68.29,455.38,2.492526925,-4.719631175,-0.554902973,-1.384565919,-3.351806535
29.01,66.56,1006.44,57.62,428.32,34.14546015,-3.442340256,-5.110451206,0.800822269,2.053792897
9.75,42.49,1010.57,83.63,480.35,-30.89209782,-0.332009399,-0.638828794,-8.466914665,-0.305431853
19.55,56.53,1020.2,78.1,455.56,-2.410711599,3.908064119,6.327203979,3.888181431,-1.131206352
21.05,58.33,1013.14,66.34,447.66,9.768584938,-3.549235132,0.518433022,0.683516306,1.711842214
24.72,68.67,1006.74,79.02,443.06,15.48476252,12.79602571,1.225770195,-5.432178961,-0.642432084
21.19,58.86,1014.19,68.96,452.43,5.585848639,-2.388239556,3.002003537,-0.814466334,-0.22852678
10.77,41.54,1019.94,71.13,477.81,-25.84796914,-12.43289827,4.168072883,-0.89909915,0.128755889
28.68,73.77,1004.72,87.01,431.66,24.70455227,24.79780944,-0.85492976,-3.010615354,-1.218176547
29.87,73.91,1004.53,74.3,431.8,29.71646112,13.12328496,-0.71043289,-4.26558887,-1.057211111
22.99,68.67,1006.65,77.62,446.67,12.89439169,10.53217058,2.53600872,-7.438562234,0.002347024
24.66,60.29,1018,59.56,445.26,15.44254469,-9.13786496,3.989009296,4.148191598,-0.46674055
32.63,69.89,1013.85,41.66,425.72,43.67634874,-17.35659625,1.080397497,4.819845944,0.765583408
31.38,72.29,1008.73,73.27,430.58,30.10253225,11.63330987,0.392211343,0.186585258,-2.356073902
23.87,60.27,1018.94,77.16,439.86,12.48057166,8.401176257,2.603139429,8.816901049,0.098383982
25.6,59.15,1013.31,67.02,441.11,15.99508832,-0.927332515,-1.420007382,3.883029597,-0.553228599
27.62,71.14,1011.6,52.8,434.72,32.52682545,-8.983922045,3.649057365,-1.086621542,1.728280291
30.1,67.45,1014.23,39.04,434.01,36.68044266,-22.69189121,2.638209427,1.948845019,0.666077496
12.19,41.17,1019.43,65.47,475.64,-21.90720259,-17.09086144,2.853442938,-0.451894294,0.070497277
13.11,41.58,1020.43,74.32,460.44,-13.94819895,-4.865718321,-1.315273467,8.064565144,3.014789901
28.29,68.67,1005.46,69.22,436.4,25.09111372,5.729912936,-1.91977045,-3.806966166,-0.819136648
13.45,40.73,1018.7,93.88,461.03,-21.61395122,12.96538278,-3.280473354,8.578461052,0.578670856
10.98,41.54,1019.94,69.83,479.08,-26.2118789,-13.9678943,4.573083169,-1.592426803,-0.333434879
26.48,69.14,1009.31,84.11,435.76,19.28393862,19.29600109,0.604227274,0.229108132,-0.682354674
13.07,45.51,1015.22,78.65,460.14,-12.72682073,0.798678048,-2.225805981,2.87169267,3.254279008
25.56,75.6,1017.37,69.31,442.2,21.99578451,4.726893035,12.69868984,-1.235908404,-0.541343501
22.68,50.78,1008.83,70.3,447.69,5.618531152,-1.384518866,-7.677891371,1.513996802,-0.322764791
28.86,73.67,1006.65,68.23,431.15,31.69560174,7.39989324,0.545438976,-2.864009155,0.562557332
22.7,63.56,1014.32,71.76,445,12.63784357,3.404348694,3.69605588,0.901317342,0.620923992
27.89,73.21,1001.32,85.88,431.59,25.07267872,23.99539547,-3.361252323,-5.365155098,-0.134384803
13.78,44.47,1027.94,71.09,467.22,-16.90714877,-9.721103097,7.681642856,8.803895209,0.225319994
28.14,51.43,1012.16,52.67,445.33,15.3541465,-17.13092442,-6.067031985,3.672285119,-3.102140507
11.8,45.09,1013.21,89.68,470.57,-24.5410216,8.265778857,-0.606417576,-2.491615339,0.163199625
10.71,39.61,1018.72,73.66,473.77,-24.71405217,-9.390625998,0.737640775,1.229159227,1.177976348
24.54,60.29,1017.42,58.94,447.67,13.98785411,-10.29126229,4.399945352,2.52434781,-1.006289289
11.54,40.05,1014.78,87.05,474.29,-29.00368999,3.360209274,-1.742671355,-0.944314899,-0.848811555
29.47,71.32,1008.07,67,437.14,26.72622728,3.902637227,1.727612436,-3.59250335,-1.977182804
29.24,69.05,1003.12,43.18,432.56,38.12644645,-16.86142394,-3.968943152,-6.015419548,2.340756318
14.51,41.79,1009.72,80.62,459.14,-13.42957706,2.532167303,-8.860701158,1.319845729,2.198823841
22.91,60.07,1016.03,59.72,446.19,14.31375827,-9.098520742,3.045354026,2.255266039,0.993718565
27.02,71.77,1006.38,72.1,428.1,30.9720456,11.29602954,-1.756519355,-0.528909663,2.774521767
13.49,44.47,1030.18,69.15,468.46,-17.45525658,-12.08917836,9.60859062,9.685231772,0.155925614
30.24,66.75,1017.95,55.66,435.02,29.11316107,-8.243515834,4.546608357,5.945222085,-1.775270993
23.19,48.6,1002.38,61.19,445.52,10.39041286,-9.048004791,-13.92006227,-1.907568864,1.141584673
17.73,40.55,1003.36,74.62,462.69,-12.56780861,-3.53363414,-12.96993795,-4.728647438,-0.955761925
18.62,61.27,1019.26,73.35,455.75,1.363328744,0.809837419,9.197558943,0.401156934,0.473173074
12.85,40,1015.89,68.85,463.74,-14.58946896,-10.70197258,-4.161318668,3.437099811,3.015360289
32.33,69.68,1011.95,39.89,439.79,34.34120189,-22.60048473,4.222015198,-3.28417009,-3.062435568
25.09,58.95,1016.99,53.16,443.26,18.80601142,-14.73100267,1.871851712,4.47521983,0.413712966
29.45,69.13,1009.3,52.97,432.04,34.24287876,-8.361358755,-0.276243701,-0.423383193,0.885663876
16.91,43.96,1013.32,79.87,465.86,-16.57307257,0.237923617,-3.171002504,-0.121967963,-2.223074443
14.09,45.87,1009.05,84.09,465.6,-17.32842665,5.131499055,-4.507736803,-3.88852798,0.463545495
10.73,25.36,1009.35,100.15,469.43,-37.16599133,13.49016753,-16.97669568,5.342555584,-0.27675833
23.2,49.3,1003.4,79.77,440.75,7.217929717,9.412294039,-14.67725414,2.320050882,0.687261436
8.21,38.91,1015.82,88.99,481.32,-36.45923114,2.819664732,0.725810313,-3.023616836,-0.248462189
9.3,40.56,1022.64,76.14,479.87,-30.43312497,-8.937085554,5.97898407,0.898435666,0.118330307
16.97,39.16,1005.7,69.13,458.59,-8.861264571,-8.12069276,-13.48371085,-0.927992933,1.378094804
23.69,71.97,1009.62,93.03,438.62,14.47366296,27.42013634,3.765374667,-1.676528965,0.250634593
25.13,59.44,1012.38,77.92,445.59,8.932842856,8.086627855,-0.585546343,1.829591312,-2.555870213
9.86,43.56,1015.13,74.89,481.87,-28.79254269,-9.010650663,3.712482635,-7.058329151,-0.245184263
11.33,41.5,1013.58,88.7,475.01,-29.31641467,5.194655541,-1.323469666,-2.729513651,-0.891771123
26.95,48.41,1008.53,62.94,436.54,16.45450446,-5.719293397,-13.34489997,7.352636338,-0.186331514
15,40.66,1016.28,89.62,456.63,-16.16567654,10.4831324,-6.386891057,8.655810292,1.098596086
20.76,62.52,1015.63,81.04,451.69,3.191976891,9.726625417,5.989384917,-0.154198038,-0.745366223
14.29,39.59,1010.93,94.53,463.04,-22.60307926,13.5927393,-8.595808712,2.563049497,-0.436604163
19.74,67.71,1007.68,64.02,446.1,16.64931371,-2.239758501,3.029912589,-7.323465317,4.513566361
26.68,59.92,1009.94,70.57,438.67,17.58070048,3.577896108,-4.064630322,2.561388869,-0.900049079
14.24,41.4,1019.7,70.32,466.88,-16.71749455,-10.22781271,0.07867869,4.318423918,0.384567684
21.98,48.41,1008.42,84.86,444.6,1.15788259,12.27382412,-10.75577767,4.962741216,-0.280821466
22.75,59.39,1015.4,81.41,440.26,10.30333592,12.35702943,-0.137490596,6.717151253,0.786692132
8.34,40.96,1023.28,89.45,483.92,-38.36724186,2.262560484,7.781784194,0.319452902,-1.63729165
11.8,41.2,1017.18,82.71,475.19,-27.71130426,-0.839820945,0.949095872,-0.4919121,-1.035643554
8.81,44.68,1023.06,93.93,479.24,-34.65484213,8.639060547,8.536056682,1.012881744,-0.869786188
30.05,73.68,1014.95,70.6,434.92,27.47205294,7.67667267,6.973719048,1.744611371,-2.545313452
16.01,65.46,1014,87.68,454.16,-0.820963453,16.07624422,8.107602941,-3.683449934,2.524142054
21.75,58.79,1012.42,87.58,447.58,2.599379885,16.2424251,-0.186669042,1.802968137,-1.027928384
13.94,41.26,1021.67,74.4,467.9,-19.34765143,-6.998950919,1.54054115,5.675001354,-0.212661
29.25,69.13,1010.27,67.35,426.29,32.89805505,6.313587324,-1.739945914,4.194068483,1.335021869
22.33,45.87,1007.8,63.61,447.02,6.132295239,-8.536294232,-11.71604306,2.809560962,0.725805696
16.43,41.79,1005.47,76.89,455.85,-8.584211635,0.464473092,-12.81522204,-0.436366576,2.096562053
11.5,40.22,1010.31,78.08,476.46,-26.63455963,-4.947182739,-3.664639293,-6.093430944,-0.258639981
23.53,68.94,1007.53,69.17,437.48,22.72212238,5.187161412,0.499659852,-3.255350783,3.195795274
21.86,49.21,1014.61,53.31,452.77,6.445784718,-19.4460963,-2.918697543,2.634467819,0.126558157
6.17,39.33,1012.57,93.32,491.54,-45.34344394,4.518598594,2.26775821,-10.21334818,-1.735858077
30.19,64.79,1017.22,42.47,438.41,30.62599482,-21.73032333,4.093023694,3.627125795,-1.486743372
11.67,41.93,1019.81,82.58,476.1,-28.3238849,-1.303536806,3.46565638,0.649637633,-1.327533899
15.34,36.99,1007.87,94.59,464.58,-24.29348131,12.90653978,-11.99071566,0.892350837,-1.835297823
11.5,40.78,1023.91,86.31,467.74,-24.87138108,3.616861185,2.655289515,8.455365567,0.733465353
25.53,57.17,1010,72.57,442.12,12.66334264,3.762117005,-4.711342552,2.367323249,-1.247693125
21.27,57.5,1014.53,80.76,453.34,-0.066641578,7.846430422,2.333331373,0.644941514,-1.890931984
28.37,69.13,1010.44,71.93,425.29,31.63946835,10.77171704,-1.940531889,5.11361471,1.994520888
28.39,51.43,1011.74,47.54,449.63,14.29703851,-22.95779657,-4.901896519,0.92250425,-4.130269032
13.78,45.78,1025.27,95.72,462.88,-21.83253234,14.76121298,4.942949067,10.33032517,-0.693300848
14.6,42.32,1015.71,77.03,464.67,-16.5236305,-2.773878913,-2.779406063,2.575819181,0.368198941
5.1,35.57,1027.17,80.49,489.96,-43.56805901,-9.472049358,9.127214734,1.908187667,-0.100681304
7,38.08,1020.27,77.67,482.38,-34.42829416,-8.608930439,3.77418358,-0.888209072,1.373715816
26.3,77.95,1009.45,78.72,437.95,23.97921347,16.02212979,7.502997506,-5.333210786,-0.213272319
30.56,71.98,1004.74,58.77,429.2,36.48000243,-1.003870157,-2.46170686,-3.225741466,0.590743424
21.09,46.63,1013.03,74.8,453.34,-3.133617232,-0.310674425,-5.8805377,4.171349737,-1.554776127
28.21,70.02,1010.58,51.34,442.47,27.29823856,-12.57556354,4.638869396,-5.043904565,-1.09292046
15.84,49.69,1015.14,90.41,462.6,-15.83266205,12.09902532,0.777352325,0.853518332,-1.112048244
10.03,40.96,1024.57,91.1,478.79,-34.94944123,5.031007294,6.772606672,3.944209731,-1.875282773
20.37,52.05,1012.34,62.57,456.11,1.90706183,-10.83714835,-1.437098552,-1.282607503,-0.172097481
21.19,50.16,1005.81,84.27,450.33,-1.760446671,10.93155878,-9.354320681,-0.593191473,-1.008082328
33.73,69.88,1007.21,42.93,434.83,37.89984993,-17.88513432,-0.526518075,-4.176699748,-2.803365585
29.87,73.68,1015.1,40.96,433.43,39.29268637,-19.24407631,7.238248782,0.060265065,1.121224605
19.62,62.96,1020.76,76.53,456.02,0.968304491,3.952362092,11.22843157,0.91457159,-0.894984912
9.93,40.67,1018.08,69.74,485.23,-31.08478254,-15.7294459,4.837022991,-5.530923866,-1.181917449
9.43,37.14,1013.03,74.99,473.57,-25.96166302,-8.143107793,-4.595624069,-1.673978854,2.570650349
14.24,39.58,1011.17,70.45,469.94,-18.76801038,-10.46275588,-5.755103253,-2.531902155,-0.0991755
12.97,49.83,1008.69,91.49,452.07,-8.739286937,16.62656885,-6.361769699,0.896265931,5.222206914
7.6,41.04,1021.82,88.97,475.32,-32.07215848,4.295032533,4.256845953,3.17096713,1.906810426
8.39,36.24,1013.39,89.13,480.69,-37.01937074,2.691049684,-2.894780797,-3.227827456,-0.203519532
25.41,48.06,1013.12,46.52,444.01,15.89928902,-23.45442239,-7.706980459,5.89050853,0.274625249
18.43,56.03,1020.41,60.55,465.17,-3.466924191,-14.99345802,9.659235874,-1.802000592,-1.329619534
10.31,39.82,1012.87,88.71,480.61,-34.37072881,3.335316771,-1.03894599,-5.168384167,-1.725272686
11.29,41.5,1013.39,89.15,476.04,-30.20325704,5.354022414,-1.126273627,-3.320184888,-1.210258216
22.61,49.3,1003.51,83.02,441.76,5.111795796,12.11724235,-14.28630031,2.156160639,0.584550022
29.34,71.98,1005.19,75.19,428.24,30.72322857,14.31483714,-2.674936216,-1.14994334,0.323803839
18.87,67.71,1004,87.35,444.77,9.261683842,20.00050926,-0.178125322,-7.509741997,3.605651915
13.21,45.87,1008.58,85.66,463.1,-16.33720558,7.288879353,-5.537703789,-2.985049011,1.945532269
11.3,44.6,1018.19,91.66,470.5,-26.24306176,9.427761893,2.302742903,1.570391144,0.08874591
29.23,72.99,1007.04,63.47,431,33.27245685,2.839620335,0.347632506,-2.557802502,0.68924234
27.76,69.4,1004.27,72.25,430.68,28.40453411,10.36660382,-4.013030297,-2.113575874,1.279013847
29.26,67.17,1006.6,70.58,436.42,23.99708331,6.471567934,-2.327332875,-2.086081914,-2.029919697
25.72,49.82,1016.19,60.1,452.33,5.587702325,-13.04820771,-2.195166149,4.554054836,-4.138204934
23.43,63.94,1010.64,89.29,440.16,10.55987829,21.35735736,-0.426404911,1.815559778,-0.077085989
25.6,63.76,1010.18,67.43,435.75,22.34062375,2.429048343,-2.036251282,1.960044329,1.529548103
22.3,44.57,1008.48,67.58,449.74,2.004657099,-6.020956026,-11.37373331,2.973167171,-0.617449361
27.91,72.24,1010.74,70.8,430.73,29.53372518,9.047297003,2.164178858,1.170814591,0.973688811
30.35,77.17,1009.55,63.62,432.75,34.07260439,3.333841512,5.245657062,-3.422619397,-0.888368678
21.78,47.43,1007.88,66.68,446.79,5.763646848,-5.255427283,-10.67869138,2.458003017,1.073108069
7.19,41.39,1018.12,90.76,486.35,-40.07261238,3.486196448,5.581007202,-4.798536526,-1.079446436
20.88,59.8,1015.66,75.34,453.18,2.901785758,3.367463518,4.738784239,-0.01745661,-0.879339251
24.19,50.23,1015.73,59.77,458.31,1.229895728,-14.81106272,-0.143037269,1.067232282,-4.488346896
9.98,41.54,1019.7,80.79,480.26,-31.34148808,-4.172706441,4.675664291,-1.476250772,-0.871007856
23.47,51.3,1011.89,74.1,448.65,3.663506381,1.666036463,-5.194496293,3.441295109,-1.938301992
26.35,49.5,1012.67,41.34,458.41,8.596866347,-31.64417939,-2.465334409,-2.282075592,-4.488631924
29.89,64.69,1006.37,58.78,435.39,28.04328194,-4.73547669,-4.313086835,-1.54179343,-1.198019077
19.29,50.16,1010.49,97.78,450.21,-7.799272898,22.87280725,-6.404486493,3.90904925,-0.88820972
17.48,43.14,1018.68,74.85,459.59,-11.1755043,-3.50518543,-2.176216154,6.787367017,-0.684542105
25.21,75.6,1017.19,69.84,445.84,19.12187328,4.257220716,13.76203169,-3.064949865,-1.395365517
23.3,48.78,1018.17,75.36,441.08,6.502686722,3.503518856,-5.211663899,12.92031136,-0.088742701
15.42,37.85,1009.89,85.8,467.33,-22.84436782,4.077043455,-9.045009321,-0.055830207,-1.965034817
21.44,63.09,1016.56,90.11,444.19,5.59748021,20.14097916,4.343058177,4.605438404,0.001198616
29.45,68.27,1007.96,61.63,432.96,30.1656636,-0.707492524,-1.623492913,-0.710759795,-0.243133068
29.69,47.93,1002.85,44.76,438.09,23.33328691,-22.3507655,-16.8189033,1.33384185,-1.021317605
15.52,36.99,1006.86,89.7,467.9,-24.68746765,7.627078046,-11.51753578,-1.814319581,-2.474902897
11.47,43.67,1012.68,72.51,475.72,-22.6730153,-9.242214613,0.108910604,-6.10113145,0.585119238
9.77,34.69,1027.72,74.98,477.51,-31.72702276,-11.45622616,4.530689567,8.463585125,-0.105535322
22.6,69.84,1006.37,79.59,435.13,20.88838873,15.76572449,-0.500549839,-2.61786213,3.862138129
